Albany,2019,6195,2274,3921
Oneida,2007,5283,1273,4010
Onondaga,2007,10468,3540,6928
Ontario,2007,1954,497,1457
Orange,2007,8801,2438,6363
Orleans,2007,756,235,521
Oswego,2007,2145,615,1530
Otsego,2007,1250,380,870
Putnam,2007,1330,300,1030
Queens,2007,51100,16760,34340
Rensselaer,2007,3250,969,2281
Richmond,2007,9620,3205,6415
Rockland,2007,4407,1468,2939
Saratoga,2007,3541,848,2693
Schenectady,2007,3662,1105,2557
Schoharie,2007,569,132,437
Schuyler,2007,360,99,261
Seneca,2007,662,147,515
Steuben,2007,2085,607,1478
St. Lawrence,2007,2512,633,1879
Suffolk,2007,23556,6769,16787
Sullivan,2007,2201,665,1536
Tioga,2007,773,199,574
Tompkins,2007,1487,362,1125
Ulster,2007,4433,1092,3341
Unknown-NonNYS,2007,99,67,32
Warren,2007,2198,527,1671
Washington,2007,1230,303,927
Wayne,2007,1698,436,1262
Westchester,2007,17273,5121,12152
Wyoming,2007,676,211,465
Yates,2007,370,89,281
Albany,2006,10619,3253,7366
Allegany,2006,1095,255,840
Bronx,2006,68312,18979,49333
Broome,2006,5071,1525,3546
Cattaraugus,2006,1998,462,1536
Cayuga,2006,1353,416,937
Chautauqua,2006,3418,949,2469
Chemung,2006,2149,578,1571
Chenango,2006,1063,249,814
Clinton,2006,1969,509,1460
Columbia,2006,1289,337,952
Cortland,2006,1130,295,835
Delaware,2006,999,222,777
Dutchess,2006,5142,1418,3724
Erie,2006,24890,7583,17307
Essex,2006,1039,241,798
Franklin,2006,1193,347,846
Fulton,2006,1218,326,892
Genesee,2006,1318,341,977
Greene,2006,1248,366,882
Hamilton,2006,84,17,67
Herkimer,2006,1307,296,1011
Jefferson,2006,2499,651,1848
Kings,2006,77716,26371,51345
Lewis,2006,427,117,310
Livingston,2006,1261,240,1021
Madison,2006,1134,255,879
Monroe,2006,15243,4153,11090
Montgomery,2006,1069,290,779
Nassau,2006,16523,5628,10895
New York,2006,74911,23853,51058
Niagara,2006,5739,1645,4094
Oneida,2006,5167,1132,4035
Onondaga,2006,10427,3653,6774
Ontario,2006,2057,570,1487
Orange,2006,8866,2491,6375
Orleans,2006,834,264,570
Oswego,2006,2231,618,1613
Otsego,2006,1295,383,912
Putnam,2006,1364,304,1060
Queens,2006,47895,16052,31843
Rensselaer,2006,3198,961,2237
Richmond,2006,9350,3052,6298
Rockland,2006,4427,1362,3065
Saratoga,2006,3593,833,2760
Schenectady,2006,3923,1210,2713
Schoharie,2006,531,115,416
Schuyler,2006,347,75,272
Seneca,2006,685,160,525
Steuben,2006,1980,573,1407
St. Lawrence,2006,2543,685,1858
Suffolk,2006,24336,6892,17444
Sullivan,2006,2016,693,1323
Tioga,2006,685,175,510
Tompkins,2006,1437,319,1118
Ulster,2006,4624,1145,3479
Unknown-NonNYS,2006,108,71,37
Warren,2006,2174,568,1606
Washington,2006,1346,375,971
Wayne,2006,1809,550,1259
Westchester,2006,17039,5429,11610
Wyoming,2006,737,204,533
Yates,2006,382,96,286
Albany,2005,9472,2984,6488
Allegany,2005,1016,229,787
Bronx,2005,65668,18416,47252
Broome,2005,4988,1485,3503
Cattaraugus,2005,1836,424,1412
Cayuga,2005,1553,385,1168
Chautauqua,2005,3609,880,2729
Chemung,2005,2323,598,1725
Chenango,2005,1003,231,772
Clinton,2005,1910,527,1383
Columbia,2005,1245,291,954
Cortland,2005,1332,347,985
Delaware,2005,937,230,707
Dutchess,2005,5233,1481,3752
Erie,2005,23380,7081,16299
Essex,2005,820,192,628
Franklin,2005,1104,311,793
Fulton,2005,1480,358,1122
Genesee,2005,1260,330,930
Greene,2005,1224,354,870
Hamilton,2005,74,11,63
Herkimer,2005,1210,258,952
Jefferson,2005,2417,540,1877
Kings,2005,75173,25833,49340
Lewis,2005,426,126,300
Livingston,2005,1299,275,1024
Madison,2005,1111,252,859
Monroe,2005,15483,4071,11412
Montgomery,2005,1116,306,810
Nassau,2005,15535,5169,10366
New York,2005,73709,23802,49907
Niagara,2005,5527,1523,4004
Oneida,2005,5277,1124,4153
Onondaga,2005,10284,3410,6874
Ontario,2005,1910,506,1404
Orange,2005,8783,2408,6375
Orleans,2005,780,217,563
Oswego,2005,2422,624,1798
Otsego,2005,1152,295,857
Putnam,2005,1367,337,1030
Queens,2005,44999,15561,29438
Rensselaer,2005,3079,965,2114
Richmond,2005,8219,2607,5612
Rockland,2005,4356,1384,2972
Saratoga,2005,3495,822,2673
Schenectady,2005,3872,1065,2807
Schoharie,2005,643,144,499
Schuyler,2005,367,78,289
Seneca,2005,758,152,606
Steuben,2005,2157,641,1516
St. Lawrence,2005,2483,564,1919
Suffolk,2005,22839,6478,16361
Sullivan,2005,2285,714,1571
Tioga,2005,709,193,516
Tompkins,2005,1479,313,1166
Ulster,2005,4506,1121,3385
Unknown-NonNYS,2005,75,64,11
Warren,2005,1986,467,1519
Washington,2005,1286,292,994
Wayne,2005,1742,458,1284
Westchester,2005,16872,5244,11628
Wyoming,2005,670,192,478
Yates,2005,394,74,320
Albany,2004,8711,2918,5793
Allegany,2004,1045,239,806
Bronx,2004,63621,18798,44823
Broome,2004,5052,1479,3573
Cattaraugus,2004,1777,411,1366
Cayuga,2004,1725,478,1247
Chautauqua,2004,3537,854,2683
Chemung,2004,2459,581,1878
Chenango,2004,1084,262,822
Clinton,2004,1873,490,1383
Columbia,2004,1265,258,1007
Cortland,2004,1294,270,1024
Delaware,2004,918,204,714
Dutchess,2004,5258,1428,3830
Erie,2004,23242,7073,16169
Essex,2004,913,223,690
Franklin,2004,1277,368,909
Fulton,2004,1577,269,1308
Genesee,2004,1288,346,942
Greene,2004,1191,295,896
Hamilton,2004,92,25,67
Herkimer,2004,1169,268,901
Jefferson,2004,2438,578,1860
Kings,2004,68550,23135,45415
Lewis,2004,432,99,333
Livingston,2004,1338,300,1038
Madison,2004,1191,277,914
Monroe,2004,15790,4183,11607
Montgomery,2004,1015,255,760
Nassau,2004,15756,5024,10732
New York,2004,78869,24923,53946
Niagara,2004,5266,1527,3739
Oneida,2004,5424,1111,4313
Onondaga,2004,10179,3348,6831
Ontario,2004,1799,431,1368
Orange,2004,8316,2202,6114
Orleans,2004,729,215,514
Oswego,2004,2343,679,1664
Otsego,2004,1236,290,946
Putnam,2004,1233,268,965
Queens,2004,42411,15022,27389
Rensselaer,2004,3235,976,2259
Richmond,2004,7659,2313,5346
Rockland,2004,4191,1221,2970
Saratoga,2004,3447,784,2663
Schenectady,2004,3469,969,2500
Schoharie,2004,632,115,517
Schuyler,2004,401,94,307
Seneca,2004,775,199,576
Steuben,2004,1893,528,1365
St. Lawrence,2004,2374,583,1791
Suffolk,2004,22907,6370,16537
Sullivan,2004,2100,645,1455
Tioga,2004,780,185,595
Tompkins,2004,1333,270,1063
Ulster,2004,4158,1001,3157
Unknown-NonNYS,2004,62,50,12
Unknown NYC county,2004,1,0,1
Warren,2004,2056,451,1605
Washington,2004,1318,323,995
Wayne,2004,2068,561,1507
Westchester,2004,15945,4984,10961
Wyoming,2004,660,189,471
Yates,2004,412,105,307
Albany,2003,8992,2971,6021
Allegany,2003,997,241,756
Bronx,2003,62206,18956,43250
Broome,2003,5149,1507,3642
Cattaraugus,2003,1600,334,1266
Cayuga,2003,1551,404,1147
Chautauqua,2003,3605,788,2817
Chemung,2003,2262,515,1747
Chenango,2003,1069,250,819
Clinton,2003,1876,539,1337
Columbia,2003,1244,262,982
Cortland,2003,1501,334,1167
Delaware,2003,964,209,755
Dutchess,2003,4979,1339,3640
Erie,2003,23765,7182,16583
Essex,2003,871,184,687
Franklin,2003,1179,342,837
Fulton,2003,1437,274,1163
Genesee,2003,1116,297,819
Greene,2003,1273,344,929
Hamilton,2003,94,16,78
Herkimer,2003,1254,296,958
Jefferson,2003,2282,546,1736
Kings,2003,69596,21883,47713
Lewis,2003,392,72,320
Livingston,2003,1285,261,1024
Madison,2003,1282,237,1045
Monroe,2003,15767,4162,11605
Montgomery,2003,1065,266,799
Nassau,2003,15458,5015,10443
New York,2003,74941,24050,50891
Niagara,2003,5002,1279,3723
Oneida,2003,5390,1048,4342
Onondaga,2003,10255,3474,6781
Ontario,2003,1773,448,1325
Orange,2003,8418,2297,6121
Orleans,2003,685,225,460
Oswego,2003,2161,560,1601
Otsego,2003,1283,301,982
Putnam,2003,1280,285,995
Queens,2003,42466,14011,28455
Rensselaer,2003,3064,884,2180
Richmond,2003,7998,2339,5659
Rockland,2003,4096,1246,2850
Saratoga,2003,3865,787,3078
Schenectady,2003,3426,963,2463
Schoharie,2003,676,138,538
Schuyler,2003,391,83,308
Seneca,2003,818,211,607
Steuben,2003,1942,496,1446
St. Lawrence,2003,2297,574,1723
Suffolk,2003,24239,6783,17456
Sullivan,2003,2039,622,1417
Tioga,2003,839,185,654
Tompkins,2003,1486,267,1219
Ulster,2003,4391,1145,3246
Unknown-NonNYS,2003,73,64,9
Warren,2003,2140,483,1657
Washington,2003,1284,250,1034
Wayne,2003,2033,557,1476
Westchester,2003,15210,4777,10433
Wyoming,2003,693,183,510
Yates,2003,396,85,311
Albany,2002,8902,3039,5863
Allegany,2002,1083,248,835
Bronx,2002,61034,21009,40025
Broome,2002,5493,1650,3843
Cattaraugus,2002,1620,334,1286
Cayuga,2002,1474,415,1059
Chautauqua,2002,3697,721,2976
Chemung,2002,2286,536,1750
Chenango,2002,1086,232,854
Clinton,2002,1841,479,1362
Columbia,2002,1102,240,862
Cortland,2002,1464,258,1206
Delaware,2002,1119,264,855
Dutchess,2002,5059,1392,3667
Erie,2002,23516,7439,16077
Essex,2002,812,197,615
Franklin,2002,1174,331,843
Fulton,2002,1400,270,1130
Genesee,2002,1198,329,869
Greene,2002,1242,338,904
Hamilton,2002,75,13,62
Herkimer,2002,1209,275,934
Jefferson,2002,2382,573,1809
Kings,2002,75724,25487,50237
Lewis,2002,394,101,293
Livingston,2002,1186,217,969
Madison,2002,1255,255,1000
Monroe,2002,16780,4633,12147
Montgomery,2002,1079,264,815
Nassau,2002,15108,4922,10186
New York,2002,79934,27273,52661
Niagara,2002,4715,1361,3354
Oneida,2002,5472,1062,4410
Onondaga,2002,10498,3572,6926
Ontario,2002,1993,516,1477
Orange,2002,8245,2291,5954
Orleans,2002,703,203,500
Oswego,2002,2278,563,1715
Otsego,2002,1218,276,942
Putnam,2002,1223,274,949
Queens,2002,42023,14464,27559
Rensselaer,2002,3188,881,2307
Richmond,2002,8469,2700,5769
Rockland,2002,3773,1181,2592
Saratoga,2002,3770,761,3009
Schenectady,2002,3334,973,2361
Schoharie,2002,643,134,509
Schuyler,2002,416,80,336
Seneca,2002,826,177,649
Steuben,2002,1976,488,1488
St. Lawrence,2002,2524,586,1938
Suffolk,2002,24038,6695,17343
Sullivan,2002,1943,572,1371
Tioga,2002,859,206,653
Tompkins,2002,1688,288,1400
Ulster,2002,4336,1132,3204
Unknown-NonNYS,2002,68,55,13
Warren,2002,2082,481,1601
Washington,2002,1228,280,948
Wayne,2002,2051,493,1558
Westchester,2002,14683,4759,9924
Wyoming,2002,741,228,513
Yates,2002,367,101,266
Albany,2001,8963,2792,6171
Allegany,2001,1061,209,852
Bronx,2001,59867,21888,37979
Broome,2001,5431,1498,3933
Cattaraugus,2001,1597,313,1284
Cayuga,2001,1603,408,1195
Chautauqua,2001,3442,730,2712
Chemung,2001,2250,494,1756
Chenango,2001,953,211,742
Clinton,2001,1784,447,1337
Columbia,2001,1238,268,970
Cortland,2001,1279,245,1034
Delaware,2001,1072,210,862
Dutchess,2001,5285,1373,3912
Erie,2001,23310,7250,16060
Essex,2001,614,152,462
Franklin,2001,1071,285,786
Fulton,2001,1344,258,1086
Genesee,2001,1230,329,901
Greene,2001,1213,312,901
Hamilton,2001,63,11,52
Herkimer,2001,1202,254,948
Jefferson,2001,2201,527,1674
Kings,2001,83773,28427,55346
Lewis,2001,344,66,278
Livingston,2001,1161,191,970
Madison,2001,1061,187,874
Monroe,2001,16886,4655,12231
Montgomery,2001,1111,243,868
Nassau,2001,15069,5058,10011
New York,2001,81824,27169,54655
Niagara,2001,4728,1227,3501
Oneida,2001,5300,1042,4258
Onondaga,2001,11322,3874,7448
Ontario,2001,2122,481,1641
Orange,2001,8589,2290,6299
Orleans,2001,627,190,437
Oswego,2001,2331,594,1737
Otsego,2001,1191,280,911
Putnam,2001,1094,231,863
Queens,2001,41705,14556,27149
Rensselaer,2001,3191,886,2305
Richmond,2001,8714,3003,5711
Rockland,2001,3425,1069,2356
Saratoga,2001,3487,725,2762
Schenectady,2001,3196,989,2207
Schoharie,2001,626,132,494
Schuyler,2001,365,67,298
Seneca,2001,750,168,582
Steuben,2001,2187,506,1681
St. Lawrence,2001,2300,549,1751
Suffolk,2001,22283,6359,15924
Sullivan,2001,2039,548,1491
Tioga,2001,867,188,679
Tompkins,2001,1714,261,1453
Ulster,2001,4075,999,3076
Unknown-NonNYS,2001,79,64,15
Unknown NYC county,2001,1,0,1
Warren,2001,1862,436,1426
Washington,2001,1334,325,1009
Wayne,2001,1962,449,1513
Westchester,2001,14553,4514,10039
Wyoming,2001,675,177,498
Yates,2001,430,104,326
Albany,2000,8523,2503,6020
Allegany,2000,1113,244,869
Bronx,2000,70671,23046,47625
Broome,2000,5203,1508,3695
Cattaraugus,2000,1605,308,1297
Cayuga,2000,1577,332,1245
Chautauqua,2000,3331,711,2620
Chemung,2000,2475,579,1896
Chenango,2000,1011,229,782
Clinton,2000,1679,448,1231
Columbia,2000,1186,258,928
Cortland,2000,1470,301,1169
Delaware,2000,1043,197,846
Dutchess,2000,4876,1239,3637
Erie,2000,24274,7367,16907
Essex,2000,755,187,568
Franklin,2000,1134,251,883
Fulton,2000,1431,276,1155
Genesee,2000,1263,283,980
Greene,2000,1147,275,872
Hamilton,2000,75,10,65
Herkimer,2000,1165,265,900
Jefferson,2000,2331,579,1752
Kings,2000,89972,29805,60167
Lewis,2000,361,84,277
Livingston,2000,1300,240,1060
Madison,2000,1194,194,1000
Monroe,2000,17607,4980,12627
Montgomery,2000,1233,246,987
Nassau,2000,14416,4593,9823
New York,2000,94904,30461,64443
Niagara,2000,5013,1156,3857
Oneida,2000,4204,914,3290
Onondaga,2000,11518,3881,7637
Ontario,2000,2033,516,1517
Orange,2000,8718,2168,6550
Orleans,2000,688,166,522
Oswego,2000,2189,545,1644
Otsego,2000,1334,302,1032
Putnam,2000,1163,235,928
Queens,2000,46910,16182,30728
Rensselaer,2000,3161,842,2319
Richmond,2000,9531,3541,5990
Rockland,2000,3303,976,2327
Saratoga,2000,3567,725,2842
Schenectady,2000,2858,955,1903
Schoharie,2000,644,138,506
Schuyler,2000,419,91,328
Seneca,2000,766,119,647
Steuben,2000,2334,536,1798
St. Lawrence,2000,2333,505,1828
Suffolk,2000,23375,6510,16865
Sullivan,2000,2086,607,1479
Tioga,2000,824,175,649
Tompkins,2000,1780,329,1451
Ulster,2000,3878,920,2958
Unknown-NonNYS,2000,78,67,11
Warren,2000,2010,495,1515
Washington,2000,1253,318,935
Wayne,2000,2199,494,1705
Westchester,2000,14779,4419,10360
Wyoming,2000,766,192,574
Yates,2000,361,103,258
Albany,1999,8454,2373,6081
Allegany,1999,971,193,778
Bronx,1999,61617,23178,38439
Broome,1999,5430,1413,4017
Cattaraugus,1999,1557,295,1262
Cayuga,1999,1609,316,1293
Chautauqua,1999,3250,707,2543
Chemung,1999,2340,509,1831
Chenango,1999,987,205,782
Clinton,1999,1712,416,1296
Columbia,1999,1214,272,942
Cortland,1999,1336,273,1063
Delaware,1999,956,170,786
Dutchess,1999,4748,1191,3557
Erie,1999,25088,7450,17638
Essex,1999,711,178,533
Franklin,1999,1269,250,1019
Fulton,1999,1433,304,1129
Genesee,1999,1203,350,853
Greene,1999,995,279,716
Hamilton,1999,84,17,67
Herkimer,1999,1123,240,883
Jefferson,1999,2523,589,1934
Kings,1999,79623,30544,49079
Lewis,1999,381,117,264
Livingston,1999,1317,227,1090
Madison,1999,1176,212,964
Monroe,1999,18145,4995,13150
Montgomery,1999,1432,296,1136
Nassau,1999,14988,4767,10221
New York,1999,93141,31518,61623
Niagara,1999,5403,1351,4052
Oneida,1999,4816,891,3925
Onondaga,1999,11933,3887,8046
Ontario,1999,2131,517,1614
Orange,1999,8474,2040,6434
Orleans,1999,754,192,562
Oswego,1999,2222,504,1718
Otsego,1999,1320,248,1072
Putnam,1999,1314,299,1015
Queens,1999,45290,16567,28723
Rensselaer,1999,3198,786,2412
Richmond,1999,9049,3621,5428
Rockland,1999,3484,980,2504
Saratoga,1999,3106,640,2466
Schenectady,1999,2958,900,2058
Schoharie,1999,566,97,469
Schuyler,1999,373,101,272
Seneca,1999,891,163,728
Steuben,1999,2415,539,1876
St. Lawrence,1999,2340,480,1860
Suffolk,1999,22481,6396,16085
Sullivan,1999,1924,515,1409
Tioga,1999,959,187,772
Tompkins,1999,1836,308,1528
Ulster,1999,4346,1057,3289
Unknown-NonNYS,1999,95,87,8
Warren,1999,1893,457,1436
Washington,1999,1342,315,1027
Wayne,1999,1944,448,1496
Westchester,1999,14232,4313,9919
Wyoming,1999,681,169,512
Yates,1999,381,87,294
Albany,1998,9449,2768,6681
Allegany,1998,1024,208,816
Bronx,1998,67634,26901,40733
Broome,1998,5511,1432,4079
Cattaraugus,1998,1827,367,1460
Cayuga,1998,1714,384,1330
Chautauqua,1998,3540,716,2824
Chemung,1998,2513,563,1950
Chenango,1998,999,196,803
Clinton,1998,1602,422,1180
Columbia,1998,1173,315,858
Cortland,1998,1211,236,975
Delaware,1998,1005,161,844
Dutchess,1998,4984,1308,3676
Erie,1998,25839,7715,18124
Essex,1998,696,167,529
Franklin,1998,1105,293,812
Fulton,1998,1301,248,1053
Genesee,1998,1305,321,984
Greene,1998,987,247,740
Hamilton,1998,81,18,63
Herkimer,1998,1196,266,930
Jefferson,1998,2628,611,2017
Kings,1998,86789,35306,51483
Lewis,1998,364,101,263
Livingston,1998,1280,226,1054
Madison,1998,1300,208,1092
Monroe,1998,18868,5218,13650
Montgomery,1998,1329,257,1072
Nassau,1998,17668,5205,12463
New York,1998,106035,33949,72086
Niagara,1998,5274,1367,3907
Oneida,1998,5022,916,4106
Onondaga,1998,12531,4030,8501
Ontario,1998,2171,489,1682
Orange,1998,8517,2172,6345
Orleans,1998,818,204,614
Oswego,1998,2333,536,1797
Otsego,1998,1274,237,1037
Putnam,1998,1271,281,990
Queens,1998,47492,17858,29634
Rensselaer,1998,3125,824,2301
Richmond,1998,9126,3249,5877
Rockland,1998,3376,1111,2265
Saratoga,1998,3279,671,2608
Schenectady,1998,3452,1053,2399
Schoharie,1998,689,152,537
Schuyler,1998,390,86,304
Seneca,1998,992,186,806
Steuben,1998,2269,589,1680
St. Lawrence,1998,2370,474,1896
Suffolk,1998,23624,6875,16749
Sullivan,1998,1886,528,1358
Tioga,1998,1163,225,938
Tompkins,1998,1854,310,1544
Ulster,1998,4693,1113,3580
Unknown-NonNYS,1998,78,74,4
Unknown NYC county,1998,38,23,15
Warren,1998,1958,490,1468
Washington,1998,1433,328,1105
Wayne,1998,2214,535,1679
Westchester,1998,14247,4222,10025
Wyoming,1998,811,156,655
Yates,1998,374,98,276
Albany,1997,9431,2802,6629
Allegany,1997,1044,179,865
Bronx,1997,62978,26135,36843
Broome,1997,5476,1385,4091
Cattaraugus,1997,1871,344,1527
Cayuga,1997,1641,355,1286
Chautauqua,1997,3725,751,2974
Chemung,1997,2469,482,1987
Chenango,1997,1029,176,853
Clinton,1997,1953,515,1438
Columbia,1997,1299,380,919
Cortland,1997,1288,205,1083
Delaware,1997,1115,196,919
Dutchess,1997,4972,1304,3668
Erie,1997,27372,8116,19256
Essex,1997,653,158,495
Franklin,1997,1075,269,806
Fulton,1997,1314,217,1097
Genesee,1997,1360,342,1018
Greene,1997,1083,284,799
Hamilton,1997,61,9,52
Herkimer,1997,1157,253,904
Jefferson,1997,2493,573,1920
Kings,1997,84477,35745,48732
Lewis,1997,337,96,241
Livingston,1997,1255,210,1045
Madison,1997,1273,230,1043
Monroe,1997,18132,4845,13287
Montgomery,1997,1295,232,1063
Nassau,1997,19684,5795,13889
New York,1997,107730,34364,73366
Niagara,1997,5157,1327,3830
Oneida,1997,5109,1006,4103
Onondaga,1997,12536,4020,8516
Ontario,1997,2390,533,1857
Orange,1997,8699,2160,6539
Orleans,1997,847,225,622
Oswego,1997,2182,443,1739
Otsego,1997,1431,257,1174
Putnam,1997,1207,285,922
Queens,1997,43957,17521,26436
Rensselaer,1997,3071,881,2190
Richmond,1997,8961,3432,5529
Rockland,1997,3299,1037,2262
Saratoga,1997,3282,646,2636
Schenectady,1997,3246,1007,2239
Schoharie,1997,679,143,536
Schuyler,1997,347,77,270
Seneca,1997,908,137,771
Steuben,1997,2034,475,1559
St. Lawrence,1997,2542,521,2021
Suffolk,1997,23314,6714,16600
Sullivan,1997,2106,632,1474
Tioga,1997,1020,201,819
Tompkins,1997,1957,370,1587
Ulster,1997,4304,1073,3231
Unknown-NonNYS,1997,75,69,6
Unknown NYC county,1997,40,26,14
Warren,1997,1891,489,1402
Washington,1997,1443,313,1130
Wayne,1997,2279,504,1775
Westchester,1997,14676,4386,10290
Wyoming,1997,763,146,617
Yates,1997,390,75,315
Albany,1996,8888,2517,6371
Allegany,1996,1126,223,903
Bronx,1996,59848,27014,32834
Broome,1996,5227,1255,3972
Cattaraugus,1996,1815,304,1511
Cayuga,1996,1733,319,1414
Chautauqua,1996,3634,729,2905
Chemung,1996,2464,484,1980
Chenango,1996,1079,203,876
Clinton,1996,1977,443,1534
Columbia,1996,1343,345,998
Cortland,1996,1516,190,1326
Delaware,1996,1220,223,997
Dutchess,1996,5276,1301,3975
Erie,1996,25923,7723,18200
Essex,1996,724,189,535
Franklin,1996,1105,250,855
Fulton,1996,1432,279,1153
Genesee,1996,1376,301,1075
Greene,1996,990,252,738
Hamilton,1996,73,9,64
Herkimer,1996,1163,268,895
Jefferson,1996,2387,564,1823
Kings,1996,77507,35691,41816
Lewis,1996,349,80,269
Livingston,1996,1233,210,1023
Madison,1996,1328,203,1125
Monroe,1996,19528,4551,14977
Montgomery,1996,1471,251,1220
Nassau,1996,20141,5914,14227
New York,1996,102922,35125,67797
Niagara,1996,5597,1438,4159
Oneida,1996,5046,944,4102
Onondaga,1996,13398,3983,9415
Ontario,1996,2408,505,1903
Orange,1996,8467,2075,6392
Orleans,1996,826,216,610
Oswego,1996,2237,430,1807
Otsego,1996,1576,320,1256
Putnam,1996,1184,328,856
Queens,1996,40241,17543,22698
Rensselaer,1996,2921,722,2199
Richmond,1996,8241,3267,4974
Rockland,1996,3320,971,2349
Saratoga,1996,3590,688,2902
Schenectady,1996,2759,776,1983
Schoharie,1996,629,127,502
Schuyler,1996,440,84,356
Seneca,1996,887,132,755
Steuben,1996,1862,467,1395
St. Lawrence,1996,2384,389,1995
Suffolk,1996,22074,6196,15878
Sullivan,1996,2002,563,1439
Tioga,1996,1015,197,818
Tompkins,1996,2017,371,1646
Ulster,1996,4549,1087,3462
Unknown-NonNYS,1996,79,78,1
Unknown NYC county,1996,41,25,16
Warren,1996,1966,404,1562
Washington,1996,1443,281,1162
Wayne,1996,2589,568,2021
Westchester,1996,14029,4133,9896
Wyoming,1996,729,126,603
Yates,1996,518,91,427
Albany,1995,9384,2639,6745
Allegany,1995,1052,194,858
Bronx,1995,61522,28278,33244
Broome,1995,5119,1266,3853
Cattaraugus,1995,1720,350,1370
Cayuga,1995,1577,337,1240
Chautauqua,1995,3494,756,2738
Chemung,1995,2026,430,1596
Chenango,1995,916,149,767
Clinton,1995,2010,393,1617
Columbia,1995,1274,347,927
Cortland,1995,1341,211,1130
Delaware,1995,1250,198,1052
Dutchess,1995,5138,1338,3800
Erie,1995,24828,7375,17453
Essex,1995,704,134,570
Franklin,1995,1105,257,848
Fulton,1995,1306,230,1076
Genesee,1995,1314,280,1034
Greene,1995,1045,254,791
Hamilton,1995,77,15,62
Herkimer,1995,1134,243,891
Jefferson,1995,2437,545,1892
Kings,1995,72633,34131,38502
Lewis,1995,412,123,289
Livingston,1995,1259,164,1095
Madison,1995,1188,188,1000
Monroe,1995,18381,4255,14126
Montgomery,1995,1286,196,1090
Nassau,1995,18050,5608,12442
New York,1995,107403,37293,70110
Niagara,1995,4851,1211,3640
Oneida,1995,4425,1091,3334
Onondaga,1995,12851,3728,9123
Ontario,1995,2221,470,1751
Orange,1995,8278,1892,6386
Orleans,1995,778,177,601
Oswego,1995,2179,454,1725
Otsego,1995,1330,204,1126
Putnam,1995,1255,304,951
Queens,1995,40618,17183,23435
Rensselaer,1995,3013,721,2292
Richmond,1995,7620,3102,4518
Rockland,1995,3016,872,2144
Saratoga,1995,3519,676,2843
Schenectady,1995,2477,646,1831
Schoharie,1995,568,115,453
Schuyler,1995,357,80,277
Seneca,1995,784,130,654
Steuben,1995,1727,407,1320
St. Lawrence,1995,2304,481,1823
Suffolk,1995,20419,6338,14081
Sullivan,1995,2157,614,1543
Tioga,1995,875,166,709
Tompkins,1995,1966,385,1581
Ulster,1995,4574,1043,3531
Unknown-NonNYS,1995,101,93,8
Unknown NYC county,1995,21,16,5
